# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|logSNR| exp|rmsFit|remarks                                             
  84100|           | 9F2AFB8| CCD|703 |       |    |          |          |          |    |2009-03-28T05:44:33.792Z|173.84654  | +6.35242  |     |      |       |   UCAC2|19.2 |      |   V|        |      |    |      |                                                    
  84100|           | 9H8D91C| CCD|G96 |       |    |          |          |          |    |2009-04-29T04:46:44.832Z|169.81079  | +8.30869  |     |      |       |   UCAC2|20.7 |      |   V|        |      |    |      |                                                    
  84100|           | 9H8D91C| CCD|G96 |       |    |          |          |          |    |2009-04-29T04:59:34.656Z|169.81017  | +8.30883  |     |      |       |   UCAC2|20.8 |      |   V|        |      |    |      |                                                    
  84100|           | 9H8D91C| CCD|G96 |       |    |          |          |          |    |2009-04-29T05:12:23.616Z|169.80975  | +8.30917  |     |      |       |   UCAC2|20.4 |      |   V|        |      |    |      |                                                    
  84100|           | 9H8D91C| CCD|G96 |       |    |          |          |          |    |2009-04-29T05:25:11.712Z|169.80912  | +8.30931  |     |      |       |   UCAC2|20.4 |      |   V|        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3261.5539|-5852.1882|-1696.3989|    |2010-02-25T18:41:20.285Z|246.90171  |-15.717    |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3261.3569|-5828.5514|-1776.5304|    |2010-02-25T18:41:31.258Z|246.90163  |-15.71706  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3248.1315|-5839.5652|-1764.2575|    |2010-02-25T21:52:02.410Z|246.92829  |-15.71633  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3234.7966|-5851.2815|-1751.1645|    |2010-02-26T01:02:33.389Z|246.95521  |-15.71589  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3228.2142|-5868.7641|-1704.322 |    |2010-02-26T02:37:43.478Z|246.96833  |-15.71569  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3221.6148|-5862.4912|-1738.0502|    |2010-02-26T04:13:04.541Z|246.98171  |-15.71578  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3214.9656|-5855.9955|-1771.8404|    |2010-02-26T05:48:25.517Z|246.99504  |-15.715    |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3194.8091|-5883.9145|-1713.8789|    |2010-02-26T10:34:06.586Z|247.03471  |-15.71417  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3188.1898|-5877.9006|-1746.7001|    |2010-02-26T12:09:27.734Z|247.04792  |-15.71397  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3174.96  |-5889.0014|-1733.1177|    |2010-02-26T15:19:58.800Z|247.07425  |-15.71369  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           |        | CCD|C51 |ICRF_KM| 399|-3161.4623|-5899.2128|-1722.4674|    |2010-02-26T18:30:29.779Z|247.10071  |-15.71297  |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           | C003yj6| CCD|C51 |ICRF_KM| 399|-3148.161 |-5886.0321|-1790.5222|    |2010-02-26T21:41:11.904Z|247.1274   |-15.712289 |     |      |       |   2MASS|     |      |    |        |      |    |      |                                                    
  84100|           | RK274EF| CCD|703 |       |    |          |          |          |    |2010-05-19T08:17:30.336Z|246.27537  |-12.63328  |     |      |       |   UCAC2|19.3 |      |   V|        |      |    |      |                                                    
  84100|           | RK274EF| CCD|703 |       |    |          |          |          |    |2010-05-19T08:25:53.184Z|246.27404  |-12.63289  |     |      |       |   UCAC2|19.6 |      |   V|        |      |    |      |                                                    
  84100|           | RK274EF| CCD|703 |       |    |          |          |          |    |2010-05-19T08:34:18.624Z|246.27283  |-12.63292  |     |      |       |   UCAC2|19.5 |      |   V|        |      |    |      |                                                    
  84100|           | RK274EF| CCD|703 |       |    |          |          |          |    |2010-05-19T08:42:43.200Z|246.27133  |-12.63261  |     |      |       |   UCAC2|18.5 |      |   V|        |      |    |      |                                                    
  84100|           | RK274EF| CCD|703 |       |    |          |          |          |    |2010-05-19T08:51:10.368Z|246.27029  |-12.63217  |     |      |       |   UCAC2|19.3 |      |   V|        |      |    |      |                                                    
  84100|           | RL2A8AB| CCD|703 |       |    |          |          |          |    |2010-06-01T07:10:50.880Z|243.39133  |-12.09567  |     |      |       |   UCAC2|19.1 |      |   V|        |      |    |      |                                                    
  84100|           | RL2A8AB| CCD|703 |       |    |          |          |          |    |2010-06-01T07:20:42.720Z|243.39     |-12.09531  |     |      |       |   UCAC2|19.4 |      |   V|        |      |    |      |                                                    
  84100|           | RL2A8AB| CCD|703 |       |    |          |          |          |    |2010-06-01T07:30:44.928Z|243.38817  |-12.09561  |     |      |       |   UCAC2|18.7 |      |   V|        |      |    |      |                                                    
  84100|           | RL2A8AB| CCD|703 |       |    |          |          |          |    |2010-06-01T07:40:35.040Z|243.38667  |-12.09506  |     |      |       |   UCAC2|19.1 |      |   V|        |      |    |      |                                                    
  84100|           |  K5430W| CCD|691 |       |    |          |          |          |    |2010-06-05T04:17:24.864Z|242.52796  |-11.97136  |     |      |       |  USNOB1|19.5 |      |   V|        |      |    |      |                                                    
  84100|           |  K5430W| CCD|691 |       |    |          |          |          |    |2010-06-05T04:42:55.008Z|242.524    |-11.97089  |     |      |       |  USNOB1|19.6 |      |   V|        |      |    |      |                                                    
  84100|           |  K5430W| CCD|691 |       |    |          |          |          |    |2010-06-05T05:08:26.016Z|242.52     |-11.97039  |     |      |       |  USNOB1|19.7 |      |   V|        |      |    |      |                                                    
  84100|           | RL2D8F0| CCD|703 |       |    |          |          |          |    |2010-06-11T05:52:18.624Z|241.22833  |-11.82058  |     |      |       |   UCAC2|18.8 |      |   V|        |      |    |      |                                                    
  84100|           | RL2D8F0| CCD|703 |       |    |          |          |          |    |2010-06-11T06:03:22.176Z|241.22683  |-11.82044  |     |      |       |   UCAC2|18.6 |      |   V|        |      |    |      |                                                    
  84100|           | RL2D8F0| CCD|703 |       |    |          |          |          |    |2010-06-11T06:14:23.136Z|241.22504  |-11.82011  |     |      |       |   UCAC2|18.8 |      |   V|        |      |    |      |                                                    
  84100|           | RL2D8F0| CCD|703 |       |    |          |          |          |    |2010-06-11T06:25:27.552Z|241.22338  |-11.82031  |     |      |       |   UCAC2|18.7 |      |   V|        |      |    |      |                                                    
  84100|           |        | CCD|F51 |       |    |          |          |          |    |2010-06-11T08:49:17.270Z|241.203113 |-11.817994 |     |      |       |   2MASS|19.98|      |   g|        |      |    |      |                                                    
