# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1       |pos2       |pos3       |prog|obsTime                 | ra        |dec        |rmsRA |rmsDec|rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                            
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-09T08:51:18.144Z|349.98421  | -2.15933  |      |      |       |  SSTRC4|20.4  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-09T08:59:56.544Z|349.983    | -2.15967  |      |      |       |  SSTRC4|20.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-09T09:00:01.728Z|349.98292  | -2.15975  |      |      |       |  SSTRC4|20    |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-09T09:08:46.176Z|349.98179  | -2.16017  |      |      |       |  SSTRC4|20.4  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|215 |       |    |           |           |           |    |2015-08-13T00:35:10.752Z|349.27804  | -2.39097  |      |      |       |   UCAC4|19.4  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|215 |       |    |           |           |           |    |2015-08-13T00:37:00.480Z|349.27788  | -2.39094  |      |      |       |   UCAC4|19.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|215 |       |    |           |           |           |    |2015-08-13T00:38:51.072Z|349.27779  | -2.39103  |      |      |       |   UCAC4|19.2  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-13T08:43:17.760Z|349.21025  | -2.41303  |      |      |       |  SSTRC4|20.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-13T08:52:10.848Z|349.20908  | -2.41344  |      |      |       |  SSTRC4|20.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-13T09:00:45.792Z|349.20775  | -2.41394  |      |      |       |  SSTRC4|20.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-13T09:08:56.544Z|349.20662  | -2.41414  |      |      |       |  SSTRC4|20.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-14T08:38:30.048Z|349.00871  | -2.48006  |      |      |       |  SSTRC4|20.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-14T08:46:04.512Z|349.00775  | -2.48044  |      |      |       |  SSTRC4|20.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-14T09:00:49.248Z|349.0055   | -2.48108  |      |      |       |  SSTRC4|20.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-14T09:11:38.112Z|349.00408  | -2.48158  |      |      |       |  SSTRC4|20.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-15T08:47:44.736Z|348.80213  | -2.54925  |      |      |       |  SSTRC4|20.4  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-15T08:55:01.056Z|348.80108  | -2.54939  |      |      |       |  SSTRC4|20.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-15T09:05:44.736Z|348.79937  | -2.54989  |      |      |       |  SSTRC4|20.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-15T09:12:52.416Z|348.79833  | -2.55014  |      |      |       |  SSTRC4|19.9  |      |   R|        |      |      |    |      |     |                                                   
     2P| I007450| CCD|Q60 |       |    |           |           |           |    |2015-08-17T14:10:57.216Z|348.33446  | -2.70569  |      |      |       |   UCAC3|20.4  |      |   R|        |      |      |    |      |     |                                                   
     2P| I007450| CCD|Q60 |       |    |           |           |           |    |2015-08-17T14:24:49.248Z|348.33229  | -2.70633  |      |      |       |   UCAC3|20.1  |      |   R|        |      |      |    |      |     |                                                   
     2P| I007450| CCD|Q60 |       |    |           |           |           |    |2015-08-17T14:38:41.280Z|348.33025  | -2.70719  |      |      |       |   UCAC3|20.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|  P7Km0y| CCD|691 |       |    |           |           |           |    |2015-08-21T06:44:01.248Z|347.52833  | -2.98106  |      |      |       |  USNOB1|19.9  |      |   V|        |      |      |    |      |     |                                                   
     2P|  P7Km0y| CCD|691 |       |    |           |           |           |    |2015-08-21T07:11:08.160Z|347.52413  | -2.98242  |      |      |       |  USNOB1|20.3  |      |   V|        |      |      |    |      |     |                                                   
     2P|  P7Km0y| CCD|691 |       |    |           |           |           |    |2015-08-21T07:38:13.344Z|347.51988  | -2.98392  |      |      |       |  USNOB1|20.3  |      |   V|        |      |      |    |      |     |                                                   
