# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                             
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2474.3882|6364.6548 |2113.2163 |    |2019-09-29T08:40:00.077Z|140.83825  |+23.810722 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2070.7952|5934.5906 |3402.2538 |    |2019-09-29T08:43:10.070Z|140.839375 |+23.809806 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-1585.7389|5271.2457 |4557.6098 |    |2019-09-29T08:46:20.064Z|140.840583 |+23.80875  |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-538.315  |3511.8907 |6200.4969 |    |2019-09-29T10:32:40.186Z|140.874833 |+23.779333 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|  67.6703 |2353.8499 |6747.6887 |    |2019-09-29T10:35:50.266Z|140.875792 |+23.778389 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399| 671.0058 |1103.6791 |7030.1338 |    |2019-09-29T10:39:00.259Z|140.876792 |+23.777361 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-1819.6367|5583.4962 |4073.287  |    |2019-09-29T12:05:50.266Z|140.904583 |+23.754111 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-719.8175 |3830.0504 |5990.1229 |    |2019-09-29T12:12:10.339Z|140.906583 |+23.752417 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-116.2874 |2709.0349 |6612.2438 |    |2019-09-29T12:15:20.333Z|140.907417 |+23.751472 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-1894.7984|5673.7378 |3911.1021 |    |2019-09-29T13:45:50.227Z|140.936458 |+23.726889 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-1378.2213|4920.8401 |4995.6114 |    |2019-09-29T13:49:00.307Z|140.937292 |+23.726056 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2964.9104|6501.0571 |-264.2301 |    |2019-09-29T15:16:20.122Z|140.966208 |+23.702389 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2735.9334|6506.3965 |1134.9688 |    |2019-09-29T15:19:30.115Z|140.967042 |+23.701694 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|L54 |       |    |          |          |          |    |2019-09-30T01:35:46.982Z|141.16658  |+23.53117  |     |      |       |   Gaia2|16.2 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|L54 |       |    |          |          |          |    |2019-09-30T01:37:59.002Z|141.16692  |+23.52997  |     |      |       |   Gaia2|15.7 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|L04 |       |    |          |          |          |    |2019-09-30T01:51:36.000Z|141.17137  |+23.52619  |     |      |       |   PPMXL|17.8 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L04 |       |    |          |          |          |    |2019-09-30T02:19:40.800Z|141.18037  |+23.51856  |     |      |       |   PPMXL|17.5 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L04 |       |    |          |          |          |    |2019-09-30T02:47:53.376Z|141.18942  |+23.51075  |     |      |       |   PPMXL|17.5 |      |   V|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|J95 |       |    |          |          |          |    |2019-09-30T03:06:04.94Z |141.19522  |+23.50585  |0.25 |0.25  |       |   Gaia2|18.2 |0.16  |   G|   Gaia2| 7.5  |1.02  | 368|0.18  |K    |                                    
     2I|   0002I| CCD|470 |       |    |          |          |          |    |2019-09-30T03:14:19.680Z|141.19792  |+23.50342  |     |      |       |   Gaia1|17.9 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|J95 |       |    |          |          |          |    |2019-09-30T03:15:48.69Z |141.19844  |+23.50303  |0.34 |0.34  |       |   Gaia2|     |      |    |        |      |1.37  | 368|0.21  |hK   |                                    
     2I|   0002I| CCD|470 |       |    |          |          |          |    |2019-09-30T03:19:30.720Z|141.19942  |+23.50228  |     |      |       |   Gaia1|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|470 |       |    |          |          |          |    |2019-09-30T03:24:39.168Z|141.20142  |+23.5005   |     |      |       |   Gaia1|18.1 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|970 |       |    |          |          |          |    |2019-09-30T03:25:50.016Z|141.20171  |+23.50025  |     |      |       |   UCAC4|16.9 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|970 |       |    |          |          |          |    |2019-09-30T03:51:45.216Z|141.21008  |+23.49319  |     |      |       |   UCAC4|16.9 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|A77 |       |    |          |          |          |    |2019-09-30T03:57:34.272Z|141.21217  |+23.49139  |     |      |       |   UCAC4|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|970 |       |    |          |          |          |    |2019-09-30T04:14:18.240Z|141.217    |+23.487    |     |      |       |   UCAC4|16.8 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:17:45.600Z|141.21858  |+23.48581  |     |      |       |   Gaia2|17.6 |      |   R|        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|A77 |       |    |          |          |          |    |2019-09-30T04:18:21.024Z|141.21863  |+23.48581  |     |      |       |   UCAC4|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:19:49.152Z|141.21921  |+23.48525  |     |      |       |   Gaia2|17.4 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:21:50.976Z|141.21988  |+23.48461  |     |      |       |   Gaia2|17.6 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:23:52.800Z|141.2205   |+23.48414  |     |      |       |   Gaia2|17.5 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:25:54.624Z|141.22108  |+23.48361  |     |      |       |   Gaia2|17.4 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:27:57.312Z|141.22179  |+23.48306  |     |      |       |   Gaia2|17.6 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:29:59.136Z|141.22242  |+23.48239  |     |      |       |   Gaia2|17.5 |      |   R|        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2963.9106|4875.7689 |-4315.6828|    |2019-09-30T04:30:00.086Z|141.222333 |+23.483083 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:32:00.960Z|141.22292  |+23.48206  |     |      |       |   Gaia2|17.2 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:34:02.784Z|141.22371  |+23.48128  |     |      |       |   Gaia2|17.6 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|586 |       |    |          |          |          |    |2019-09-30T04:36:04.608Z|141.22446  |+23.48069  |     |      |       |   Gaia2|17.5 |      |   R|        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-3141.6089|6163.3285 |-1813.8566|    |2019-09-30T04:36:20.074Z|141.224    |+23.481083 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2830.8708|6492.7352 | 970.8485 |    |2019-09-30T04:42:40.234Z|141.225833 |+23.479222 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2939.4103|4750.9802 |-4469.2375|    |2019-09-30T06:10:00.048Z|141.254417 |+23.455583 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-3152.5679|6099.2147 |-2002.5617|    |2019-09-30T06:16:20.122Z|141.256417 |+23.453694 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2875.6684|6499.4131 | 776.3496 |    |2019-09-30T06:22:40.195Z|141.258583 |+23.451833 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
